Date,Open,High,Low,Close,Adj Close,Volume
2016-03-18,2.844000,2.866140,2.838500,2.842270,2.842270,0
2016-03-21,2.870320,2.878020,2.855870,2.870140,2.870140,0
2016-03-22,2.863270,2.881650,2.856500,2.863080,2.863080,0
2016-03-23,2.867140,2.879400,2.864100,2.867750,2.867750,0
2016-03-24,2.876510,2.888700,2.874500,2.875460,2.875460,0
2016-03-25,2.875480,2.881640,2.869690,2.875480,2.875480,0
2016-03-28,2.874500,2.878730,2.865120,2.874270,2.874270,0
2016-03-29,2.868300,2.875480,2.859170,2.868340,2.868340,0
2016-03-30,2.840460,2.846500,2.825190,2.840420,2.840420,0
2016-03-31,2.833350,2.840020,2.814700,2.833010,2.833010,0
2016-04-01,2.816840,2.835570,2.815200,2.816900,2.816900,0
2016-04-04,2.823210,2.826270,2.805540,2.823000,2.823000,0
2016-04-05,2.810170,2.835160,2.809700,2.811240,2.811240,0
2016-04-06,2.830040,2.857450,2.825290,2.829890,2.829890,0
2016-04-07,2.839260,2.861770,2.826920,2.839060,2.839060,0
2016-04-08,2.863950,2.870690,2.845120,2.863800,2.863800,0
2016-04-11,2.846820,2.852130,2.820270,2.849620,2.849620,0
2016-04-12,2.828150,2.847040,2.821390,2.827780,2.827780,0
2016-04-13,2.833690,2.857380,2.830500,2.832900,2.832900,0
2016-04-14,2.844000,2.867770,2.844000,2.844200,2.844200,0
2016-04-15,2.848900,2.861610,2.847600,2.849850,2.849850,0
2016-04-18,2.852550,2.865270,2.838620,2.852500,2.852500,0
2016-04-19,2.838240,2.841400,2.824830,2.838120,2.838120,0
2016-04-20,2.830080,2.838240,2.807380,2.830000,2.830000,0
2016-04-21,2.810670,2.831190,2.810670,2.810430,2.810430,0
2016-04-22,2.831050,2.845270,2.823000,2.831100,2.831100,0
2016-04-25,2.845640,2.852070,2.840500,2.845430,2.845430,0
2016-04-26,2.843300,2.848520,2.818360,2.843220,2.843220,0
2016-04-27,2.819480,2.835710,2.816000,2.819480,2.819480,0
2016-04-28,2.817200,2.833860,2.809570,2.817170,2.817170,0
2016-04-29,2.811050,2.813000,2.790500,2.811110,2.811110,0
2016-05-02,2.792280,2.805720,2.789000,2.792410,2.792410,0
2016-05-03,2.803500,2.850040,2.792000,2.803500,2.803500,0
2016-05-04,2.845060,2.892760,2.843100,2.844950,2.844950,0
2016-05-05,2.954350,2.954800,2.896840,2.954350,2.954350,0
2016-05-06,2.928320,2.942140,2.911020,2.928070,2.928070,0
2016-05-09,2.923330,2.947190,2.913040,2.923200,2.923200,0
2016-05-10,2.941680,2.948390,2.932420,2.941850,2.941850,0
2016-05-11,2.949100,2.974430,2.943320,2.949100,2.949100,0
2016-05-12,2.951990,2.961700,2.940950,2.951950,2.951950,0
2016-05-13,2.961530,2.973610,2.954900,2.961610,2.961610,0
2016-05-16,2.971570,2.986720,2.962770,2.971430,2.971430,0
2016-05-17,2.973880,2.976300,2.959000,2.973900,2.973900,0
2016-05-18,2.968110,2.985520,2.965680,2.967400,2.967400,0
2016-05-19,2.986340,2.999710,2.982000,2.986330,2.986330,0
2016-05-20,2.986800,2.990550,2.970500,2.988110,2.988110,0
2016-05-23,2.974570,2.995280,2.972860,2.974500,2.974500,0
2016-05-24,2.995420,3.010890,2.941920,2.995270,2.995270,0
2016-05-25,2.948170,2.952370,2.932000,2.948320,2.948320,0
2016-05-26,2.938170,2.945470,2.925590,2.939120,2.939120,0
2016-05-27,2.937670,2.955770,2.935500,2.937650,2.937650,0
2016-05-30,2.959340,2.968170,2.949700,2.959250,2.959250,0
2016-05-31,2.953330,2.957600,2.943500,2.953270,2.953270,0
2016-06-01,2.946970,2.955240,2.939740,2.946700,2.946700,0
2016-06-02,2.942460,2.952380,2.933560,2.942460,2.942460,0
2016-06-03,2.948200,2.952220,2.904860,2.948180,2.948180,0
2016-06-06,2.907040,2.914370,2.903300,2.906910,2.906910,0
2016-06-07,2.905090,2.909860,2.891910,2.905320,2.905320,0
2016-06-08,2.896670,2.900050,2.879580,2.896160,2.896160,0
2016-06-09,2.891430,2.899870,2.887150,2.891280,2.891280,0
2016-06-10,2.894730,2.921860,2.894450,2.894630,2.894630,0
2016-06-13,2.929410,2.932050,2.907500,2.929410,2.929410,0
2016-06-14,2.922380,2.939920,2.917870,2.921980,2.921980,0
2016-06-15,2.934810,2.937230,2.923320,2.934480,2.934480,0
2016-06-16,2.921100,2.955840,2.921100,2.922810,2.922810,0
2016-06-17,2.928970,2.934620,2.923500,2.929620,2.929620,0
2016-06-20,2.912080,2.927500,2.895760,2.911300,2.911300,0
2016-06-21,2.900740,2.911510,2.892000,2.901320,2.901320,0
2016-06-22,2.911870,2.915870,2.894240,2.911500,2.911500,0
2016-06-23,2.888990,2.893410,2.857690,2.889300,2.889300,0
2016-06-24,2.864160,2.998070,2.861000,2.864170,2.864170,0
2016-06-27,2.940850,2.951750,2.926190,2.941130,2.941130,0
2016-06-28,2.936530,2.938300,2.893320,2.936450,2.936450,0
2016-06-29,2.905280,2.907490,2.888360,2.906110,2.906110,0
2016-06-30,2.889200,2.903190,2.874760,2.887860,2.887860,0
2016-07-01,2.881490,2.901090,2.876500,2.881780,2.881780,0
2016-07-04,2.901190,2.908220,2.884000,2.901520,2.901520,0
2016-07-05,2.905200,2.931790,2.904910,2.904870,2.904870,0
2016-07-06,2.925020,2.955050,2.924990,2.924870,2.924870,0
2016-07-07,2.937050,2.941230,2.924040,2.937180,2.937180,0
2016-07-08,2.933770,2.937490,2.897400,2.932920,2.932920,0
2016-07-11,2.892310,2.905670,2.888390,2.891620,2.891620,0
2016-07-12,2.903410,2.904500,2.883820,2.903410,2.903410,0
2016-07-13,2.886930,2.906870,2.886810,2.886880,2.886880,0
2016-07-14,2.898920,2.900800,2.878180,2.898900,2.898900,0
2016-07-15,2.883960,2.894430,2.878400,2.883760,2.883760,0
2016-07-18,2.966410,2.986550,2.926510,2.966260,2.966260,0
2016-07-19,2.980310,3.049210,2.969840,2.980310,2.980310,0
2016-07-20,3.044080,3.081510,3.012860,3.043890,3.043890,0
2016-07-21,3.081910,3.088700,3.055070,3.081910,3.081910,0
2016-07-22,3.064170,3.079260,3.040800,3.064170,3.064170,0
2016-07-25,3.057050,3.061400,3.023010,3.057050,3.057050,0
2016-07-26,3.035650,3.051960,3.018200,3.035240,3.035240,0
2016-07-27,3.040060,3.046900,3.024000,3.040060,3.040060,0
2016-07-28,3.014040,3.024110,3.008610,3.013730,3.013730,0
2016-07-29,3.010650,3.023220,2.987170,3.010360,3.010360,0
2016-08-01,2.986410,2.997390,2.971300,2.986390,2.986390,0
2016-08-02,2.988860,3.002610,2.982670,2.988750,2.988750,0
2016-08-03,2.991700,3.020410,2.991330,2.991320,2.991320,0
2016-08-04,3.012210,3.026770,3.009420,3.012120,3.012120,0
2016-08-05,3.009660,3.018600,2.997000,3.009660,3.009660,0
2016-08-08,2.995360,2.996060,2.979120,2.995430,2.995430,0
2016-08-09,2.979500,2.986570,2.965920,2.980450,2.980450,0
2016-08-10,2.968030,2.969990,2.946870,2.968030,2.968030,0
2016-08-11,2.955370,2.969920,2.951770,2.955370,2.955370,0
2016-08-12,2.960000,2.963460,2.943000,2.959500,2.959500,0
2016-08-15,2.959800,2.960600,2.938200,2.959700,2.959700,0
2016-08-16,2.941290,2.942930,2.915500,2.941660,2.941660,0
2016-08-17,2.927710,2.939750,2.924500,2.927500,2.927500,0
2016-08-18,2.918500,2.934410,2.913400,2.917700,2.917700,0
2016-08-19,2.927000,2.944080,2.925100,2.926700,2.926700,0
2016-08-22,2.934360,2.950780,2.933500,2.932100,2.932100,0
2016-08-23,2.940220,2.945570,2.928800,2.940220,2.940220,0
2016-08-24,2.949100,2.968250,2.945640,2.948800,2.948800,0
2016-08-25,2.950800,2.951460,2.935000,2.950700,2.950700,0
2016-08-26,2.933660,2.946070,2.926220,2.933340,2.933340,0
2016-08-29,2.953900,2.960360,2.948300,2.953460,2.953460,0
2016-08-30,2.950650,2.966760,2.950550,2.950750,2.950750,0
2016-08-31,2.963200,2.965970,2.952700,2.963300,2.963300,0
2016-09-01,2.956700,2.970320,2.952100,2.957070,2.957070,0
2016-09-02,2.961300,2.966040,2.943060,2.961030,2.961030,0
2016-09-05,2.950400,2.950700,2.942200,2.950300,2.950300,0
2016-09-06,2.945500,2.947170,2.926200,2.945500,2.945500,0
2016-09-07,2.921940,2.937860,2.920700,2.921900,2.921900,0
2016-09-08,2.933060,2.953860,2.930100,2.933800,2.933800,0
2016-09-09,2.952800,2.976240,2.951000,2.953100,2.953100,0
2016-09-12,2.968500,2.993020,2.968200,2.968300,2.968300,0
2016-09-13,2.970000,2.986420,2.967300,2.969500,2.969500,0
2016-09-14,2.983100,2.987010,2.972670,2.981550,2.981550,0
2016-09-15,2.978620,2.987860,2.968000,2.979300,2.979300,0
2016-09-16,2.966110,2.985060,2.964860,2.966110,2.966110,0
2016-09-19,2.977800,2.979850,2.970900,2.977800,2.977800,0
2016-09-20,2.975500,2.979120,2.971220,2.975400,2.975400,0
2016-09-21,2.976300,2.987610,2.972370,2.976360,2.976360,0
2016-09-22,2.954100,2.955940,2.937900,2.954100,2.954100,0
2016-09-23,2.941770,2.956130,2.941260,2.941820,2.941820,0
2016-09-26,2.988250,2.997830,2.974690,2.988400,2.988400,0
2016-09-27,2.979780,2.984740,2.966000,2.980260,2.980260,0
2016-09-28,2.973570,2.988670,2.972700,2.973230,2.973230,0
2016-09-29,2.978000,3.009170,2.977200,2.978000,2.978000,0
2016-09-30,2.997150,3.010630,2.995400,2.997080,2.997080,0
2016-10-03,3.001630,3.026800,2.998980,3.001570,3.001570,0
2016-10-04,3.019520,3.058300,3.019100,3.019600,3.019600,0
2016-10-05,3.058070,3.065500,3.048920,3.058070,3.058070,0
2016-10-06,3.052200,3.059460,3.046700,3.051620,3.051620,0
2016-10-07,3.040580,3.063230,3.034300,3.042190,3.042190,0
2016-10-10,3.049300,3.077620,3.044000,3.049400,3.049400,0
2016-10-11,3.069290,3.088420,3.067000,3.069380,3.069380,0
2016-10-12,3.082100,3.096870,3.070600,3.081290,3.081290,0
2016-10-13,3.083000,3.112420,3.080300,3.085400,3.085400,0
2016-10-14,3.081900,3.098700,3.069100,3.081930,3.081930,0
2016-10-17,3.091620,3.110800,3.089030,3.092100,3.092100,0
2016-10-18,3.095030,3.111900,3.088260,3.095300,3.095300,0
2016-10-19,3.094740,3.097170,3.065920,3.094500,3.094500,0
2016-10-20,3.057700,3.075470,3.051800,3.059500,3.059500,0
2016-10-21,3.057870,3.088940,3.057770,3.059700,3.059700,0
2016-10-24,3.080500,3.084300,3.068500,3.079970,3.079970,0
2016-10-25,3.081300,3.090470,3.070000,3.081780,3.081780,0
2016-10-26,3.070200,3.089520,3.069500,3.070200,3.070200,0
2016-10-27,3.080400,3.111230,3.080300,3.080300,3.080300,0
2016-10-28,3.111220,3.126880,3.105000,3.111300,3.111300,0
2016-10-31,3.106340,3.115430,3.095500,3.106310,3.106310,0
2016-11-01,3.095600,3.117330,3.090000,3.093580,3.093580,0
2016-11-02,3.114190,3.123460,3.108400,3.113300,3.113300,0
2016-11-03,3.113210,3.123360,3.105000,3.113120,3.113120,0
2016-11-04,3.114570,3.172910,3.112950,3.115100,3.115100,0
2016-11-07,3.150720,3.179280,3.144700,3.150760,3.150760,0
2016-11-08,3.166800,3.185050,3.164300,3.167600,3.167600,0
2016-11-09,3.161520,3.277670,3.156760,3.162400,3.162400,0
2016-11-10,3.209100,3.262320,3.194500,3.209100,3.209100,0
2016-11-11,3.248000,3.278860,3.239600,3.247700,3.247700,0
2016-11-14,3.243300,3.297700,3.235320,3.235770,3.235770,0
2016-11-15,3.286730,3.292040,3.264800,3.289600,3.289600,0
2016-11-16,3.287540,3.325210,3.285100,3.286700,3.286700,0
2016-11-17,3.318970,3.352460,3.307300,3.318930,3.318930,0
2016-11-18,3.374970,3.408090,3.356380,3.375060,3.375060,0
2016-11-21,3.375770,3.392190,3.351750,3.375870,3.375870,0
2016-11-22,3.356700,3.393360,3.351700,3.356860,3.356860,0
2016-11-23,3.382400,3.415190,3.368800,3.379470,3.379470,0
2016-11-24,3.396200,3.448820,3.370000,3.396200,3.396200,0
2016-11-25,3.463310,3.475300,3.435600,3.464000,3.464000,0
2016-11-28,3.446830,3.451800,3.407300,3.446800,3.446800,0
2016-11-29,3.410700,3.433500,3.409660,3.410800,3.410800,0
2016-11-30,3.409100,3.438620,3.405000,3.409400,3.409400,0
2016-12-01,3.435550,3.505330,3.428260,3.435260,3.435260,0
2016-12-02,3.497510,3.581090,3.483720,3.497340,3.497340,0
2016-12-05,3.542590,3.559360,3.520000,3.542350,3.542350,0
2016-12-06,3.522800,3.537300,3.431860,3.518610,3.518610,0
2016-12-07,3.442010,3.457840,3.386200,3.446580,3.446580,0
2016-12-08,3.388600,3.493970,3.340660,3.388600,3.388600,0
2016-12-09,3.450290,3.490060,3.424770,3.450300,3.450300,0
2016-12-12,3.510780,3.547630,3.475700,3.511100,3.511100,0
2016-12-13,3.468400,3.501630,3.455000,3.468330,3.468330,0
2016-12-14,3.489400,3.495070,3.456600,3.485780,3.485780,0
2016-12-15,3.533910,3.542700,3.504850,3.531500,3.531500,0
2016-12-16,3.503950,3.518600,3.486360,3.507700,3.507700,0
2016-12-19,3.490690,3.510270,3.489800,3.490730,3.490730,0
2016-12-20,3.532800,3.540100,3.501200,3.532800,3.532800,0
2016-12-21,3.519820,3.533020,3.506440,3.521700,3.521700,0
2016-12-22,3.509200,3.517770,3.501600,3.508230,3.508230,0
2016-12-23,3.506450,3.517400,3.504890,3.506380,3.506380,0
2016-12-26,3.508770,3.514500,3.503700,3.509020,3.509020,0
2016-12-27,3.511050,3.525740,3.504150,3.511050,3.511050,0
2016-12-28,3.522000,3.549520,3.519000,3.521800,3.521800,0
2016-12-29,3.535170,3.542510,3.514900,3.535330,3.535330,0
2016-12-30,3.515110,3.531220,3.512730,3.517600,3.517600,0
2017-01-02,3.534900,3.544850,3.524400,3.534900,3.534900,0
2017-01-03,3.542800,3.603100,3.535290,3.541900,3.541900,0
2017-01-04,3.591150,3.593100,3.567000,3.592300,3.592300,0
2017-01-05,3.569300,3.634860,3.555360,3.569370,3.569370,0
2017-01-06,3.592700,3.636000,3.591370,3.591910,3.591910,0
2017-01-09,3.639730,3.742000,3.639280,3.639830,3.639830,0
2017-01-10,3.708690,3.784980,3.707000,3.708490,3.708490,0
2017-01-11,3.798300,3.935650,3.797100,3.798250,3.798250,0
2017-01-12,3.873700,3.927630,3.749800,3.874100,3.874100,0
2017-01-13,3.763400,3.824400,3.751310,3.763410,3.763410,0
2017-01-16,3.738000,3.809860,3.734890,3.737780,3.737780,0
2017-01-17,3.806030,3.814840,3.759360,3.806030,3.806030,0
2017-01-18,3.760010,3.796000,3.756420,3.760800,3.760800,0
2017-01-19,3.806300,3.840570,3.787500,3.806570,3.806570,0
2017-01-20,3.826830,3.833070,3.789060,3.827000,3.827000,0
2017-01-23,3.764410,3.785690,3.751500,3.765430,3.765430,0
2017-01-24,3.754700,3.824860,3.735500,3.754500,3.754500,0
2017-01-25,3.782800,3.855460,3.780000,3.781910,3.781910,0
2017-01-26,3.830550,3.870470,3.808500,3.833400,3.833400,0
2017-01-27,3.859800,3.907760,3.851140,3.859800,3.859800,0
2017-01-30,3.868600,3.878080,3.770620,3.868000,3.868000,0
2017-01-31,3.776190,3.803490,3.766500,3.776190,3.776190,0
2017-02-01,3.772900,3.793690,3.759000,3.772500,3.772500,0
2017-02-02,3.771490,3.773470,3.719690,3.771560,3.771560,0
2017-02-03,3.738000,3.757670,3.687730,3.734510,3.734510,0
2017-02-06,3.704100,3.704800,3.661290,3.700830,3.700830,0
2017-02-07,3.687540,3.747520,3.683580,3.687000,3.687000,0
2017-02-08,3.741800,3.759060,3.710900,3.740690,3.740690,0
2017-02-09,3.709520,3.723510,3.674990,3.710500,3.710500,0
2017-02-10,3.682750,3.709890,3.664540,3.684200,3.684200,0
2017-02-13,3.685610,3.699160,3.673600,3.686020,3.686020,0
2017-02-14,3.670500,3.674880,3.638000,3.670700,3.670700,0
2017-02-15,3.651900,3.701680,3.638100,3.651900,3.651900,0
2017-02-16,3.656400,3.686800,3.648400,3.655880,3.655880,0
2017-02-17,3.666500,3.681300,3.629470,3.667400,3.667400,0
2017-02-20,3.630300,3.636550,3.613470,3.630600,3.630600,0
2017-02-21,3.623440,3.635120,3.614400,3.623440,3.623440,0
2017-02-22,3.625860,3.625930,3.594900,3.625230,3.625230,0
2017-02-23,3.582000,3.589220,3.556030,3.582500,3.582500,0
2017-02-24,3.568000,3.594980,3.565870,3.568300,3.568300,0
2017-02-27,3.597470,3.604300,3.582600,3.598990,3.598990,0
2017-02-28,3.606500,3.632190,3.597500,3.606900,3.606900,0
2017-03-01,3.642400,3.677700,3.625300,3.642200,3.642200,0
2017-03-02,3.650050,3.715050,3.649410,3.650500,3.650500,0
2017-03-03,3.727600,3.745640,3.711000,3.726760,3.726760,0
2017-03-06,3.709820,3.726660,3.702900,3.709780,3.709780,0
2017-03-07,3.714400,3.714400,3.670500,3.713330,3.713330,0
2017-03-08,3.677740,3.744870,3.670360,3.678600,3.678600,0
2017-03-09,3.744700,3.769080,3.737600,3.744070,3.744070,0
2017-03-10,3.773080,3.784000,3.723710,3.773260,3.773260,0
2017-03-13,3.739780,3.752040,3.733030,3.739780,3.739780,0
2017-03-14,3.741100,3.760880,3.739960,3.741000,3.741000,0
2017-03-15,3.739500,3.747720,3.713900,3.740600,3.740600,0
2017-03-16,3.676300,3.691270,3.626100,3.673980,3.673980,0
2017-03-17,3.628000,3.630390,3.601360,3.628100,3.628100,0
2017-03-20,3.628640,3.637580,3.620970,3.628650,3.628650,0
2017-03-21,3.623750,3.629170,3.587200,3.623300,3.623300,0
2017-03-22,3.632490,3.643550,3.604900,3.632400,3.632400,0
2017-03-23,3.615960,3.632440,3.608250,3.615700,3.615700,0
2017-03-24,3.631950,3.637730,3.609000,3.632900,3.632900,0
2017-03-27,3.599970,3.623940,3.585000,3.601500,3.601500,0
2017-03-28,3.613690,3.630670,3.606010,3.615100,3.615100,0
2017-03-29,3.656490,3.659910,3.636600,3.656550,3.656550,0
2017-03-30,3.643800,3.652720,3.625100,3.643700,3.643700,0
2017-03-31,3.654100,3.654800,3.630100,3.654300,3.654300,0
2017-04-03,3.628450,3.649600,3.624410,3.628480,3.628480,0
2017-04-04,3.644000,3.668810,3.638700,3.644200,3.644200,0
2017-04-05,3.676300,3.708800,3.667800,3.677600,3.677600,0
2017-04-06,3.706600,3.727770,3.701700,3.703900,3.703900,0
2017-04-07,3.705400,3.739150,3.705190,3.705240,3.705240,0
2017-04-10,3.722600,3.736290,3.716050,3.728000,3.728000,0
2017-04-11,3.728100,3.731770,3.704000,3.728200,3.728200,0
2017-04-12,3.695000,3.702600,3.655860,3.694900,3.694900,0
2017-04-13,3.647900,3.678030,3.640500,3.647000,3.647000,0
2017-04-14,3.669280,3.696270,3.662200,3.667770,3.667770,0
2017-04-17,3.635400,3.679560,3.632050,3.635700,3.635700,0
2017-04-18,3.701270,3.713000,3.663400,3.700920,3.700920,0
2017-04-19,3.657280,3.675800,3.655000,3.655410,3.655410,0
2017-04-20,3.673200,3.674000,3.627700,3.671850,3.671850,0
2017-04-21,3.640600,3.653400,3.633200,3.640800,3.640800,0
2017-04-24,3.612900,3.623840,3.571800,3.612700,3.612700,0
2017-04-25,3.575900,3.604010,3.570300,3.575150,3.575150,0
2017-04-26,3.577760,3.597410,3.560300,3.577690,3.577690,0
2017-04-27,3.572010,3.576500,3.556600,3.570700,3.570700,0
2017-04-28,3.562420,3.571430,3.541400,3.563300,3.563300,0
2017-05-01,3.551600,3.556420,3.545100,3.552900,3.552900,0
2017-05-02,3.553200,3.555050,3.520800,3.553200,3.553200,0
2017-05-03,3.520100,3.540250,3.520100,3.522600,3.522600,0
2017-05-04,3.533840,3.567030,3.529000,3.533800,3.533800,0
2017-05-05,3.553100,3.576930,3.543400,3.553710,3.553710,0
2017-05-08,3.540430,3.581270,3.528670,3.540430,3.540430,0
2017-05-09,3.583670,3.610220,3.579600,3.584600,3.584600,0
2017-05-10,3.622350,3.625200,3.580810,3.622560,3.622560,0
2017-05-11,3.583990,3.591500,3.566600,3.583900,3.583900,0
2017-05-12,3.577200,3.598180,3.565900,3.577300,3.577300,0
2017-05-15,3.572100,3.572500,3.547990,3.572400,3.572400,0
2017-05-16,3.546360,3.562450,3.536470,3.546700,3.546700,0
2017-05-17,3.541800,3.568440,3.541200,3.541750,3.541750,0
2017-05-18,3.586030,3.641370,3.579280,3.584000,3.584000,0
2017-05-19,3.623300,3.626260,3.579400,3.622470,3.622470,0
2017-05-22,3.575720,3.593110,3.551200,3.575660,3.575660,0
2017-05-23,3.564540,3.576800,3.556990,3.565900,3.565900,0
2017-05-24,3.574500,3.579220,3.556400,3.573780,3.573780,0
2017-05-25,3.557480,3.568850,3.548710,3.558500,3.558500,0
2017-05-26,3.567400,3.580920,3.563000,3.567300,3.567300,0
2017-05-29,3.577200,3.583050,3.573200,3.577200,3.577200,0
2017-05-30,3.579470,3.587110,3.540500,3.580100,3.580100,0
2017-05-31,3.552400,3.552400,3.527140,3.552500,3.552500,0
2017-06-01,3.527900,3.543470,3.524000,3.528200,3.528200,0
2017-06-02,3.529700,3.537810,3.508000,3.529800,3.529800,0
2017-06-05,3.507900,3.531940,3.497700,3.505390,3.505390,0
2017-06-06,3.524000,3.541800,3.513800,3.524600,3.524600,0
2017-06-07,3.513400,3.551090,3.510400,3.513600,3.513600,0
2017-06-08,3.549920,3.551200,3.525600,3.550960,3.550960,0
2017-06-09,3.531200,3.543000,3.519500,3.530920,3.530920,0
2017-06-12,3.538700,3.538700,3.512850,3.538700,3.538700,0
2017-06-13,3.515600,3.530010,3.510540,3.515700,3.515700,0
2017-06-14,3.517410,3.521050,3.480300,3.517340,3.517340,0
2017-06-15,3.486950,3.524340,3.483650,3.488650,3.488650,0
2017-06-16,3.512630,3.530570,3.504400,3.513000,3.513000,0
2017-06-19,3.500620,3.522510,3.488300,3.500500,3.500500,0
2017-06-20,3.522500,3.549460,3.513500,3.522200,3.522200,0
2017-06-21,3.544600,3.548100,3.523700,3.543800,3.543800,0
2017-06-22,3.530060,3.531600,3.509300,3.530600,3.530600,0
2017-06-23,3.512500,3.514590,3.496500,3.512900,3.512900,0
2017-06-26,3.505700,3.511190,3.490200,3.505160,3.505160,0
2017-06-27,3.500200,3.519490,3.490200,3.500050,3.500050,0
2017-06-28,3.523300,3.537440,3.512300,3.523800,3.523800,0
2017-06-29,3.511060,3.527250,3.501030,3.511700,3.511700,0
2017-06-30,3.524200,3.532690,3.508700,3.524230,3.524230,0
2017-07-03,3.519510,3.565760,3.514730,3.519300,3.519300,0
2017-07-04,3.554120,3.568150,3.545500,3.554600,3.554600,0
2017-07-05,3.557700,3.614300,3.552100,3.557700,3.557700,0
2017-07-06,3.606800,3.638480,3.603400,3.607300,3.607300,0
2017-07-07,3.621400,3.645890,3.613690,3.620990,3.620990,0
2017-07-10,3.620000,3.621220,3.600000,3.620100,3.620100,0
2017-07-11,null,null,null,null,null,null
2017-07-12,3.615300,3.622420,3.563900,3.615600,3.615600,0
2017-07-13,3.569400,3.576440,3.559000,3.569220,3.569220,0
2017-07-14,3.565700,3.570820,3.531400,3.565990,3.565990,0
2017-07-17,3.535900,3.550580,3.524400,3.533500,3.533500,0
2017-07-18,3.529390,3.535600,3.519300,3.528800,3.528800,0
2017-07-19,3.524350,3.539450,3.514000,3.524310,3.524310,0
2017-07-20,3.522300,3.543800,3.518700,3.521200,3.521200,0
2017-07-21,3.527200,3.539930,3.522600,3.526800,3.526800,0
2017-07-24,3.531700,3.566580,3.525620,3.531500,3.531500,0
2017-07-25,3.555930,3.566880,3.550400,3.555940,3.555940,0
2017-07-26,3.571100,3.573040,3.544800,3.571100,3.571100,0
2017-07-27,3.533410,3.538350,3.521600,3.534250,3.534250,0
2017-07-28,3.536300,3.540150,3.526800,3.536520,3.536520,0
2017-07-31,3.532590,3.534700,3.516700,3.532300,3.532300,0
2017-08-01,3.517400,3.527470,3.512000,3.517700,3.517700,0
2017-08-02,3.528990,3.540220,3.524900,3.528500,3.528500,0
2017-08-03,3.538890,3.547560,3.532600,3.537760,3.537760,0
2017-08-04,3.538800,3.542670,3.528600,3.539300,3.539300,0
2017-08-07,3.531300,3.536890,3.522900,3.532350,3.532350,0
2017-08-08,3.528060,3.533430,3.525600,3.528660,3.528660,0
2017-08-09,3.530440,3.549030,3.530000,3.530290,3.530290,0
2017-08-10,3.538400,3.544410,3.527100,3.538660,3.538660,0
2017-08-11,3.542840,3.558420,3.533500,3.542200,3.542200,0
2017-08-14,3.533500,3.533600,3.518900,3.533500,3.533500,0
2017-08-15,3.525430,3.545860,3.520200,3.525300,3.525300,0
2017-08-16,3.536100,3.538700,3.521200,3.536300,3.536300,0
2017-08-17,3.516100,3.525640,3.512900,3.516040,3.516040,0
2017-08-18,3.528700,3.531940,3.512300,3.528900,3.528900,0
2017-08-21,3.516600,3.522970,3.490500,3.516500,3.516500,0
2017-08-22,3.496300,3.504070,3.491800,3.496200,3.496200,0
2017-08-23,3.496300,3.502830,3.480800,3.495900,3.495900,0
2017-08-24,3.481500,3.485690,3.475800,3.481960,3.481960,0
2017-08-25,3.483840,3.490410,3.447500,3.485300,3.485300,0
2017-08-28,3.443400,3.451190,3.441030,3.441700,3.441700,0
2017-08-29,3.456770,3.456930,3.434400,3.455870,3.455870,0
2017-08-30,3.447390,3.460080,3.443000,3.448590,3.448590,0
2017-08-31,3.454700,3.472380,3.449850,3.455100,3.455100,0
2017-09-01,3.450650,3.453620,3.416200,3.450650,3.450650,0
2017-09-04,3.428620,3.439920,3.423260,3.428320,3.428320,0
2017-09-05,3.431550,3.449110,3.424300,3.430900,3.430900,0
2017-09-06,3.436220,3.448450,3.424000,3.436750,3.436750,0
2017-09-07,3.428300,3.431210,3.406000,3.428680,3.428680,0
2017-09-08,3.406000,3.421520,3.397700,3.402740,3.402740,0
2017-09-11,3.409300,3.413250,3.389170,3.409200,3.409200,0
2017-09-12,3.411940,3.444230,3.404600,3.411800,3.411800,0
2017-09-13,3.433200,3.460030,3.425880,3.432600,3.432600,0
